participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.ip_address,participant.time_started,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,player.id_in_group,player.strategies,player.row_move,player.random_time,player.payoff,group.id_in_subsession,subsession.round_number,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo
14,kv9veiwp,LAB7,0,46,45,payoff,GameOutcome,10.145.91.102,2019-01-24 19:14:37.755345+00:00,1,,,1606,14,"[{""strategy"":1,""time"":0.386},{""strategy"":2,""time"":13.792}]",2,29,0,1,18,u5a83rs1,,,,,,0
15,40uoe7hc,LAB16,0,46,45,payoff,GameOutcome,10.47.229.186,2019-01-24 19:14:35.226242+00:00,1,,,1207,15,"[{""strategy"":1,""time"":2.333},{""strategy"":2,""time"":32.74}]",1,19,0,1,18,u5a83rs1,,,,,,0
16,a7q3hufe,LAB17,0,46,45,payoff,GameOutcome,10.45.226.108,2019-01-24 19:14:38.945970+00:00,1,,,1306,16,"[{""strategy"":1,""time"":5.67},{""strategy"":2,""time"":43.452}]",1,30,0,1,18,u5a83rs1,,,,,,0
17,fo0lbree,LAB18,0,46,45,payoff,GameOutcome,10.35.211.221,2019-01-24 19:14:39.482803+00:00,1,,,2806,17,"[{""strategy"":1,""time"":0.344}]",1,55,300,1,18,u5a83rs1,,,,,,0
18,veies0ax,LAB20,0,46,45,payoff,GameOutcome,10.29.86.227,2019-01-24 19:14:40.501945+00:00,1,,,1807,18,"[{""strategy"":1,""time"":2.23}]",1,13,0,1,18,u5a83rs1,,,,,,0
19,6twian0l,LAB19,0,46,45,payoff,GameOutcome,10.123.135.185,2019-01-24 19:14:42.211719+00:00,1,,,606,19,"[{""strategy"":1,""time"":9.037},{""strategy"":2,""time"":10.398}]",2,20,0,1,18,u5a83rs1,,,,,,0
20,ezvwttsg,LAB21,0,46,45,payoff,GameOutcome,10.63.159.3,2019-01-24 19:14:45.073425+00:00,1,,,2006,20,"[{""strategy"":1,""time"":0.351},{""strategy"":2,""time"":22.048},{""strategy"":1,""time"":39.803},{""strategy"":2,""time"":59.372},{""strategy"":1,""time"":65.024}]",2,30,0,1,18,u5a83rs1,,,,,,0
21,wfotk6bs,LAB22,0,46,45,payoff,GameOutcome,10.65.212.112,2019-01-24 19:14:55.919089+00:00,1,,,2507,21,"[{""strategy"":1,""time"":0.226}]",1,10,0,1,18,u5a83rs1,,,,,,0
1,i2k63arc,LAB3,0,46,45,payoff,GameOutcome,10.45.83.39,2019-01-24 19:14:24.645787+00:00,1,,,1307,1,"[{""strategy"":1,""time"":15.314},{""strategy"":2,""time"":16.61},{""strategy"":1,""time"":17.93},{""strategy"":2,""time"":18.946},{""strategy"":1,""time"":20.322},{""strategy"":2,""time"":21.458},{""strategy"":1,""time"":22.154},{""strategy"":2,""time"":22.899},{""strategy"":1,""time"":23.585},{""strategy"":2,""time"":24.186},{""strategy"":1,""time"":24.706},{""strategy"":2,""time"":25.241},{""strategy"":1,""time"":25.754},{""strategy"":2,""time"":28.594},{""strategy"":1,""time"":31.282},{""strategy"":2,""time"":31.954},{""strategy"":1,""time"":32.554},{""strategy"":2,""time"":33.234},{""strategy"":1,""time"":33.738},{""strategy"":2,""time"":34.146},{""strategy"":1,""time"":34.642},{""strategy"":2,""time"":35.13},{""strategy"":1,""time"":36.842},{""strategy"":2,""time"":40.114},{""strategy"":1,""time"":42.185},{""strategy"":2,""time"":42.659},{""strategy"":1,""time"":43.09},{""strategy"":2,""time"":43.898},{""strategy"":1,""time"":47.098},{""strategy"":2,""time"":48.459},{""strategy"":1,""time"":48.978},{""strategy"":2,""time"":49.483},{""strategy"":1,""time"":49.987},{""strategy"":2,""time"":50.427},{""strategy"":1,""time"":50.825},{""strategy"":2,""time"":51.324},{""strategy"":1,""time"":55.402},{""strategy"":2,""time"":55.89},{""strategy"":1,""time"":56.314},{""strategy"":2,""time"":56.794},{""strategy"":1,""time"":58.77},{""strategy"":2,""time"":63.002},{""strategy"":1,""time"":63.674},{""strategy"":2,""time"":64.257},{""strategy"":1,""time"":64.802}]",1,37,0,1,19,u5a83rs1,,,,,,0
2,e7vef4ct,LAB2,0,46,45,payoff,GameOutcome,10.7.217.98,2019-01-24 19:14:25.952334+00:00,1,,,2206,2,"[{""strategy"":1,""time"":0.32},{""strategy"":2,""time"":2.407},{""strategy"":1,""time"":24.224}]",1,51,0,1,19,u5a83rs1,,,,,,0
3,arsuawn4,LAB1,0,46,45,payoff,GameOutcome,10.45.226.108,2019-01-24 19:14:33.522271+00:00,1,,,907,3,"[{""strategy"":1,""time"":4.317},{""strategy"":2,""time"":8.429},{""strategy"":1,""time"":17.072},{""strategy"":2,""time"":27.811},{""strategy"":1,""time"":37.209}]",1,56,0,1,19,u5a83rs1,,,,,,0
4,dzvoom61,LAB10,0,46,45,payoff,GameOutcome,10.45.226.108,2019-01-24 19:14:28.455808+00:00,1,,,2007,4,"[{""strategy"":2,""time"":2.295}]",2,49,0,1,19,u5a83rs1,,,,,,0
5,o7opjixh,LAB4,0,46,45,payoff,GameOutcome,10.30.85.49,2019-01-24 19:14:32.543879+00:00,1,,,1307,5,"[{""strategy"":2,""time"":3.485}]",2,22,0,1,19,u5a83rs1,,,,,,0
6,3tzs1326,LAB5,0,46,45,payoff,GameOutcome,10.47.177.9,2019-01-24 19:14:33.744233+00:00,1,,,2107,6,"[{""strategy"":1,""time"":0.698},{""strategy"":2,""time"":9.99}]",2,59,0,1,19,u5a83rs1,,,,,,0
7,yucx76nj,LAB8,0,46,45,payoff,GameOutcome,10.51.203.60,2019-01-24 19:14:29.560214+00:00,1,,,1806,7,"[{""strategy"":1,""time"":0.278}]",1,23,0,1,19,u5a83rs1,,,,,,0
8,a9caswms,LAB6,0,46,45,payoff,GameOutcome,10.145.91.102,2019-01-24 19:14:33.749936+00:00,1,,,1906,8,"[{""strategy"":1,""time"":0.554},{""strategy"":2,""time"":7.077}]",2,49,0,1,19,u5a83rs1,,,,,,0
9,towf6ijh,LAB12,0,46,45,payoff,GameOutcome,10.147.13.174,2019-01-24 19:14:34.314022+00:00,1,,,1607,9,"[{""strategy"":2,""time"":0.969},{""strategy"":1,""time"":32.19},{""strategy"":2,""time"":50.719}]",2,31,0,1,19,u5a83rs1,,,,,,0
10,v75dqmax,LAB13,0,46,45,payoff,GameOutcome,10.51.250.60,2019-01-24 19:14:32.576392+00:00,1,,,2007,10,"[{""strategy"":1,""time"":2.303},{""strategy"":2,""time"":22.07}]",2,25,200,1,19,u5a83rs1,,,,,,0
11,j7yvqfnk,LAB9,0,46,45,payoff,GameOutcome,10.33.189.124,2019-01-24 19:14:36.352740+00:00,1,,,2200,11,"[{""strategy"":1,""time"":0.504},{""strategy"":2,""time"":4.689}]",2,44,0,1,19,u5a83rs1,,,,,,0
12,h3nu4vm6,LAB14,0,46,45,payoff,GameOutcome,10.16.198.175,2019-01-24 19:14:35.894569+00:00,1,,,1800,12,"[{""strategy"":1,""time"":0.486},{""strategy"":2,""time"":7.602},{""strategy"":1,""time"":20.689}]",1,4,0,1,19,u5a83rs1,,,,,,0
13,960qiq0v,LAB15,0,46,45,payoff,GameOutcome,10.149.119.251,2019-01-24 19:14:34.423000+00:00,1,,,1907,13,"[{""strategy"":1,""time"":0.268},{""strategy"":2,""time"":11.402}]",2,19,0,1,19,u5a83rs1,,,,,,0
14,kv9veiwp,LAB7,0,46,45,payoff,GameOutcome,10.145.91.102,2019-01-24 19:14:37.755345+00:00,1,,,1606,14,"[{""strategy"":1,""time"":0.345},{""strategy"":2,""time"":6.984}]",1,4,200,1,19,u5a83rs1,,,,,,0
15,40uoe7hc,LAB16,0,46,45,payoff,GameOutcome,10.47.229.186,2019-01-24 19:14:35.226242+00:00,1,,,1207,15,"[{""strategy"":1,""time"":5.912}]",1,52,0,1,19,u5a83rs1,,,,,,0
16,a7q3hufe,LAB17,0,46,45,payoff,GameOutcome,10.45.226.108,2019-01-24 19:14:38.945970+00:00,1,,,1306,16,"[{""strategy"":2,""time"":2.744},{""strategy"":1,""time"":7.342}]",1,10,200,1,19,u5a83rs1,,,,,,0
17,fo0lbree,LAB18,0,46,45,payoff,GameOutcome,10.35.211.221,2019-01-24 19:14:39.482803+00:00,1,,,2806,17,"[{""strategy"":1,""time"":0.344}]",1,46,0,1,19,u5a83rs1,,,,,,0
18,veies0ax,LAB20,0,46,45,payoff,GameOutcome,10.29.86.227,2019-01-24 19:14:40.501945+00:00,1,,,1807,18,"[{""strategy"":2,""time"":1.892}]",2,23,200,1,19,u5a83rs1,,,,,,0
19,6twian0l,LAB19,0,46,45,payoff,GameOutcome,10.123.135.185,2019-01-24 19:14:42.211719+00:00,1,,,606,19,"[{""strategy"":2,""time"":14.245}]",2,40,200,1,19,u5a83rs1,,,,,,0
20,ezvwttsg,LAB21,0,46,45,payoff,GameOutcome,10.63.159.3,2019-01-24 19:14:45.073425+00:00,1,,,2006,20,"[{""strategy"":1,""time"":0.399},{""strategy"":2,""time"":2.801}]",2,14,0,1,19,u5a83rs1,,,,,,0
21,wfotk6bs,LAB22,0,46,45,payoff,GameOutcome,10.65.212.112,2019-01-24 19:14:55.919089+00:00,1,,,2507,21,"[{""strategy"":1,""time"":0.251}]",1,58,0,1,19,u5a83rs1,,,,,,0
1,i2k63arc,LAB3,0,46,45,payoff,GameOutcome,10.45.83.39,2019-01-24 19:14:24.645787+00:00,1,,,1307,1,"[{""strategy"":1,""time"":8.225},{""strategy"":2,""time"":25.2}]",2,41,0,1,20,u5a83rs1,,,,,,0
2,e7vef4ct,LAB2,0,46,45,payoff,GameOutcome,10.7.217.98,2019-01-24 19:14:25.952334+00:00,1,,,2206,2,"[{""strategy"":1,""time"":0.31},{""strategy"":2,""time"":2.914},{""strategy"":1,""time"":11.872},{""strategy"":2,""time"":13.464},{""strategy"":1,""time"":19.489},{""strategy"":2,""time"":23.552},{""strategy"":1,""time"":27.193},{""strategy"":2,""time"":30.184},{""strategy"":1,""time"":32.096},{""strategy"":2,""time"":33.169},{""strategy"":1,""time"":34.136},{""strategy"":2,""time"":35.288},{""strategy"":1,""time"":36.36},{""strategy"":2,""time"":37.288},{""strategy"":1,""time"":38.216},{""strategy"":2,""time"":39.192},{""strategy"":1,""time"":40.097},{""strategy"":2,""time"":40.903},{""strategy"":1,""time"":41.744},{""strategy"":2,""time"":42.608},{""strategy"":1,""time"":43.559},{""strategy"":2,""time"":44.368},{""strategy"":1,""time"":45.24},{""strategy"":2,""time"":46.177},{""strategy"":1,""time"":47.024},{""strategy"":2,""time"":47.874},{""strategy"":1,""time"":48.751},{""strategy"":2,""time"":49.672},{""strategy"":1,""time"":50.44},{""strategy"":2,""time"":51.496},{""strategy"":1,""time"":52.247},{""strategy"":2,""time"":53.087},{""strategy"":1,""time"":53.863},{""strategy"":2,""time"":54.591},{""strategy"":1,""time"":55.391},{""strategy"":2,""time"":56.095},{""strategy"":1,""time"":56.783},{""strategy"":2,""time"":57.519},{""strategy"":1,""time"":58.179},{""strategy"":2,""time"":58.863},{""strategy"":1,""time"":59.839},{""strategy"":2,""time"":60.503}]",2,24,0,1,20,u5a83rs1,,,,,,0
3,arsuawn4,LAB1,0,46,45,payoff,GameOutcome,10.45.226.108,2019-01-24 19:14:33.522271+00:00,1,,,907,3,"[{""strategy"":1,""time"":5.172},{""strategy"":2,""time"":21.228}]",2,31,0,1,20,u5a83rs1,,,,,,0
4,dzvoom61,LAB10,0,46,45,payoff,GameOutcome,10.45.226.108,2019-01-24 19:14:28.455808+00:00,1,,,2007,4,"[{""strategy"":1,""time"":3.958},{""strategy"":2,""time"":4.526}]",2,23,100,1,20,u5a83rs1,,,,,,0
5,o7opjixh,LAB4,0,46,45,payoff,GameOutcome,10.30.85.49,2019-01-24 19:14:32.543879+00:00,1,,,1307,5,"[{""strategy"":1,""time"":5.732}]",1,40,600,1,20,u5a83rs1,,,,,,0
6,3tzs1326,LAB5,0,46,45,payoff,GameOutcome,10.47.177.9,2019-01-24 19:14:33.744233+00:00,1,,,2107,6,"[{""strategy"":1,""time"":0.658},{""strategy"":2,""time"":5.51}]",2,8,0,1,20,u5a83rs1,,,,,,0
7,yucx76nj,LAB8,0,46,45,payoff,GameOutcome,10.51.203.60,2019-01-24 19:14:29.560214+00:00,1,,,1806,7,"[{""strategy"":1,""time"":0.685}]",1,20,0,1,20,u5a83rs1,,,,,,0
8,a9caswms,LAB6,0,46,45,payoff,GameOutcome,10.145.91.102,2019-01-24 19:14:33.749936+00:00,1,,,1906,8,"[{""strategy"":1,""time"":0.552}]",1,22,0,1,20,u5a83rs1,,,,,,0
9,towf6ijh,LAB12,0,46,45,payoff,GameOutcome,10.147.13.174,2019-01-24 19:14:34.314022+00:00,1,,,1607,9,"[{""strategy"":2,""time"":0.985},{""strategy"":1,""time"":5.312}]",1,25,0,1,20,u5a83rs1,,,,,,0
10,v75dqmax,LAB13,0,46,45,payoff,GameOutcome,10.51.250.60,2019-01-24 19:14:32.576392+00:00,1,,,2007,10,"[{""strategy"":2,""time"":6.568},{""strategy"":1,""time"":14.176}]",1,24,0,1,20,u5a83rs1,,,,,,0
11,j7yvqfnk,LAB9,0,46,45,payoff,GameOutcome,10.33.189.124,2019-01-24 19:14:36.352740+00:00,1,,,2200,11,"[{""strategy"":2,""time"":1.723}]",2,6,0,1,20,u5a83rs1,,,,,,0
12,h3nu4vm6,LAB14,0,46,45,payoff,GameOutcome,10.16.198.175,2019-01-24 19:14:35.894569+00:00,1,,,1800,12,"[{""strategy"":1,""time"":0.245},{""strategy"":2,""time"":7.161}]",1,1,0,1,20,u5a83rs1,,,,,,0
13,960qiq0v,LAB15,0,46,45,payoff,GameOutcome,10.149.119.251,2019-01-24 19:14:34.423000+00:00,1,,,1907,13,"[{""strategy"":1,""time"":0.055}]",1,23,0,1,20,u5a83rs1,,,,,,0
14,kv9veiwp,LAB7,0,46,45,payoff,GameOutcome,10.145.91.102,2019-01-24 19:14:37.755345+00:00,1,,,1606,14,"[{""strategy"":1,""time"":2.038}]",1,4,0,1,20,u5a83rs1,,,,,,0
15,40uoe7hc,LAB16,0,46,45,payoff,GameOutcome,10.47.229.186,2019-01-24 19:14:35.226242+00:00,1,,,1207,15,"[{""strategy"":2,""time"":4.687}]",0,0,0,1,20,u5a83rs1,,,,,,0
16,a7q3hufe,LAB17,0,46,45,payoff,GameOutcome,10.45.226.108,2019-01-24 19:14:38.945970+00:00,1,,,1306,16,"[{""strategy"":2,""time"":1.105}]",2,2,0,1,20,u5a83rs1,,,,,,0
17,fo0lbree,LAB18,0,46,45,payoff,GameOutcome,10.35.211.221,2019-01-24 19:14:39.482803+00:00,1,,,2806,17,"[{""strategy"":1,""time"":0.315},{""strategy"":2,""time"":3.345}]",2,14,0,1,20,u5a83rs1,,,,,,0
18,veies0ax,LAB20,0,46,45,payoff,GameOutcome,10.29.86.227,2019-01-24 19:14:40.501945+00:00,1,,,1807,18,"[{""strategy"":2,""time"":2.668},{""strategy"":1,""time"":4.411}]",1,59,600,1,20,u5a83rs1,,,,,,0
19,6twian0l,LAB19,0,46,45,payoff,GameOutcome,10.123.135.185,2019-01-24 19:14:42.211719+00:00,1,,,606,19,"[{""strategy"":1,""time"":2.77},{""strategy"":2,""time"":7.702},{""strategy"":1,""time"":15.343}]",1,37,0,1,20,u5a83rs1,,,,,,0
20,ezvwttsg,LAB21,0,46,45,payoff,GameOutcome,10.63.159.3,2019-01-24 19:14:45.073425+00:00,1,,,2006,20,"[{""strategy"":1,""time"":0.412},{""strategy"":2,""time"":1.713},{""strategy"":1,""time"":6.594}]",0,0,0,1,20,u5a83rs1,,,,,,0
21,wfotk6bs,LAB22,0,46,45,payoff,GameOutcome,10.65.212.112,2019-01-24 19:14:55.919089+00:00,1,,,2507,21,"[{""strategy"":1,""time"":0.304},{""strategy"":2,""time"":5.28},{""strategy"":1,""time"":20.329}]",2,17,0,1,20,u5a83rs1,,,,,,0
